method,family,seed,split,point_id,projector_error,e1_abs_error,e2_abs_error,trace_abs_error,residual_rms,orthogonality_error,hermiticity_defect_raw,internal_gap,external_gap,trial_rank,route,tail_ratio,latency_ms
sc_narr,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-001,0.012849667470488298,0.0006524622440338135,0.00031173229217529297,0.0009641945362091064,0.02794967219233513,1.415186907660626e-07,1.0261388183607778e-07,0.005607014335536162,0.31857593776952864,21,not_applicable,nan,101.64103098213673
sc_hybrid25,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-001,0.005696336169201013,0.00011231750249862671,0.00011557340621948242,0.00022789090871810913,0.014779368415474892,1.1084235618241678e-07,1.221513343807601e-07,0.005607014335536162,0.31857593776952864,25,not_applicable,nan,132.48176500201225
fourier_shell2,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.04745589480581984,0.004521012306213379,0.005776345729827881,0.01029735803604126,0.08553960919380188,9.300248371424402e-08,3.6066200692630446e-08,0.004307532896072219,0.3929784920224047,19,not_applicable,nan,65.38523733615875
kinetic_fourier21,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.016482154548896507,0.0009031295776367188,0.0009134113788604736,0.0018165409564971924,0.040461648255586624,7.435850246650944e-08,5.902499822241225e-08,0.004307532896072219,0.3929784920224047,21,not_applicable,nan,73.00702854990959
kinetic_fourier25,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.010856258370907639,0.00043451786041259766,0.00043895840644836426,0.0008734762668609619,0.029917951673269272,9.816964108289028e-08,4.8730964152809975e-08,0.004307532896072219,0.3929784920224047,25,not_applicable,nan,99.50580075383186
fourier_shell3,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.004310246645666782,6.920099258422852e-05,0.00011199712753295898,0.0001811981201171875,0.015336927957832813,2.2447830261285162e-09,4.486887306143217e-08,0.004307532896072219,0.3929784920224047,37,not_applicable,nan,213.85022439062595
wang_xie_adapted,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.04670524452233101,0.005178511142730713,0.003307819366455078,0.008486330509185791,0.07273637503385544,5.04795386602197e-08,3.556118954861631e-08,0.004307532896072219,0.3929784920224047,2,not_applicable,nan,1.0796766728162766
dai_adapted,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.3443897982500783,0.094098299741745,0.1522388905286789,0.2463371902704239,0.30040305852890015,1.2178740282919875e-07,0.00022271076159086078,0.004307532896072219,0.3929784920224047,6,not_applicable,nan,126.15163438022137
long_anchor,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.07753904348439848,0.009541630744934082,0.008658647537231445,0.018200278282165527,0.09335341304540634,8.82356863129985e-08,5.335380137694301e-08,0.004307532896072219,0.3929784920224047,2,not_applicable,nan,1.2058652937412262
sc_narr_shell1,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.046060382403812654,0.005792051553726196,0.002967327833175659,0.008759379386901855,0.07545299828052521,5.40401869919549e-08,7.724838724243455e-08,0.004307532896072219,0.3929784920224047,9,not_applicable,nan,44.65494677424431
sc_narr,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.024675562074769283,0.0023941099643707275,0.0012715160846710205,0.003665626049041748,0.05633915215730667,6.405886709970332e-08,9.215489171765512e-08,0.004307532896072219,0.3929784920224047,21,not_applicable,nan,100.46658478677273
sc_hybrid25,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.011802077289854256,0.00042048096656799316,0.0006074011325836182,0.0010278820991516113,0.032769858837127686,6.480076497616949e-08,9.504680065219873e-08,0.004307532896072219,0.3929784920224047,25,not_applicable,nan,128.57658974826336
sr_routed25,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-002,0.010856258370907639,0.00043451786041259766,0.00043895840644836426,0.0008734762668609619,0.029917951673269272,9.816964108289028e-08,4.8730964152809975e-08,0.004307532896072219,0.3929784920224047,25,fourier,3.808774110447728e-14,151.90130472183228
kinetic_fourier21,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-003,0.010423257393563862,0.0003543049097061157,0.00035355985164642334,0.0007078647613525391,0.024565668776631355,5.565071892199569e-08,3.138350734843698e-08,0.007306524617777588,0.34156210191309977,21,not_applicable,nan,70.79097628593445
kinetic_fourier25,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-003,0.00653928190023756,0.00011502206325531006,0.0001888871192932129,0.00030390918254852295,0.0170331709086895,7.732684159655889e-08,3.15541548445708e-08,0.007306524617777588,0.34156210191309977,25,not_applicable,nan,98.70330803096294
fourier_shell3,harmonic_honeycomb,137,near_cluster,v3-confirm-harmonic_honeycomb-near-003,0.0023184692157053478,1.7702579498291016e-05,3.316998481750488e-05,5.08725643157959e-05,0.007954558357596397,1.0418453078031575e-07,9.13149094117216e-08,0.007306524617777588,0.34156210191309977,37,not_applicable,nan,258.13967175781727
